,0,1,2,3,4,5,6,7,8,9,10,11,12
2572,1,1,1,0,0,0,0,1,0,0,0,f,24
2573,2,0,1,0,0,1,1,1,1,0,1,f,24
2574,3,0,0,0,0,1,0,0,0,0,0,f,24
2575,4,1,0,1,0,1,1,1,0,0,0,f,24
2576,5,0,0,0,0,1,0,0,0,1,0,f,24
2577,6,1,0,0,1,1,1,1,0,0,0,f,24
2578,7,0,0,0,1,1,0,0,0,0,0,f,24
2579,8,0,1,0,0,1,0,0,1,0,0,f,24
2580,9,0,1,0,0,0,0,0,1,0,0,f,24
2581,0,0,0,0,0,0,0,1,0,0,0,b,17
2582,1,0,1,0,0,0,0,0,0,0,0,b,17
2583,2,1,0,0,1,0,0,0,0,0,1,b,17
2584,3,0,1,0,1,0,0,0,0,0,0,b,17
2585,4,0,0,1,1,1,1,1,0,0,0,b,17
2586,5,0,0,0,0,0,0,0,1,0,0,b,17
2587,6,0,0,1,1,1,0,0,1,1,0,b,17
2588,7,0,0,1,0,0,0,1,1,1,0,b,17
2589,8,0,0,1,1,1,1,1,0,0,0,b,17
2590,9,0,0,0,0,0,0,1,0,0,0,b,17
2591,0,0,0,0,0,0,1,0,0,0,1,d,19
2592,1,0,0,0,0,0,0,1,0,0,0,d,19
2593,2,0,0,0,0,0,0,0,1,0,1,d,19
2594,3,0,0,0,1,0,1,0,1,0,0,d,19
2595,4,0,0,0,1,1,1,1,0,0,0,d,19
2596,5,1,0,1,0,0,1,1,1,0,0,d,19
2597,6,0,0,1,0,0,0,0,0,0,0,d,19
2598,7,0,1,1,0,0,0,0,1,0,0,d,19
2599,8,0,0,0,1,1,1,1,1,0,0,d,19
2600,9,1,0,0,1,0,0,0,0,0,0,d,19
2601,0,0,0,0,0,0,0,0,0,0,0,f,1
2602,1,0,0,0,0,0,1,1,0,0,0,f,1
2603,2,0,0,0,0,1,0,0,0,0,0,f,1
2604,3,0,0,0,0,1,0,0,0,0,0,f,1
2605,4,0,0,1,1,1,1,1,0,0,0,f,1
2606,5,0,0,0,0,1,0,0,0,0,0,f,1
2607,6,0,0,0,0,1,0,0,0,0,0,f,1
2608,7,0,0,0,0,1,0,0,0,0,0,f,1
2609,8,0,0,0,0,1,0,0,0,0,0,f,1
2610,9,0,1,0,0,0,0,0,0,0,0,f,1
2611,0,0,0,0,0,0,0,0,0,1,0,b,11
2612,1,0,0,1,0,0,0,0,0,0,0,b,11
2613,2,1,0,1,0,0,0,0,0,0,0,b,11
2614,3,0,0,0,0,0,1,0,0,0,0,b,11
2615,4,0,0,1,1,1,1,1,0,0,0,b,11
2616,5,1,0,1,0,0,0,0,1,0,0,b,11
2617,6,0,0,1,1,0,0,0,1,0,1,b,11
2618,7,0,0,1,0,0,0,0,1,0,0,b,11
2619,8,0,0,1,1,1,1,1,0,0,0,b,11
2620,9,0,0,1,0,0,0,0,0,0,1,b,11
2621,0,0,0,1,0,0,1,0,0,0,0,d,17
2622,1,0,0,0,0,0,0,0,1,1,0,d,17
2623,2,0,0,1,0,0,0,0,1,0,1,d,17
2624,3,1,1,0,0,0,0,0,1,0,0,d,17
2625,4,0,0,0,1,1,1,0,1,0,0,d,17
2626,5,1,0,1,0,0,1,0,1,1,0,d,17
2627,6,0,0,1,0,0,0,0,1,1,0,d,17
2628,7,0,0,1,0,0,0,0,1,0,0,d,17
2629,8,0,0,0,1,1,0,1,1,0,0,d,17
2630,9,0,0,0,1,1,0,0,0,0,0,d,17
2631,0,0,0,0,0,0,0,0,0,0,0,f,3
2632,1,0,0,0,0,0,1,1,0,0,0,f,3
2633,2,0,0,0,0,1,0,0,0,0,0,f,3
2634,3,0,0,0,0,1,0,1,0,0,0,f,3
2635,4,0,0,1,1,1,1,1,0,1,1,f,3
2636,5,0,0,0,0,1,0,0,0,0,0,f,3
2637,6,0,0,0,0,1,0,0,0,0,0,f,3
2638,7,0,0,0,0,1,0,0,0,0,0,f,3
2639,8,0,0,0,0,1,0,0,0,0,0,f,3
2640,9,0,0,0,0,0,0,0,0,0,0,f,3
2641,0,0,1,0,0,1,1,0,0,0,1,b,9
2642,1,0,0,1,0,0,0,0,0,0,0,b,9
2643,2,0,0,1,0,0,0,0,0,0,0,b,9
2644,3,0,0,1,0,0,0,0,0,0,0,b,9
2645,4,0,0,1,1,0,1,1,0,0,0,b,9
2646,5,0,0,1,0,0,0,0,1,0,0,b,9
2647,6,0,0,1,0,0,0,0,1,0,0,b,9
2648,7,0,0,1,0,0,0,1,1,0,0,b,9
2649,8,0,1,1,1,1,1,1,0,0,0,b,9
2650,9,0,0,0,0,0,0,0,0,0,0,b,9
2651,0,0,0,1,0,1,0,0,0,0,0,d,28
2652,1,0,0,0,0,1,0,0,0,0,0,d,28
2653,2,0,0,0,0,0,0,0,0,0,0,d,28
2654,3,0,1,0,0,1,1,0,1,1,0,d,28
2655,4,0,1,0,1,1,1,1,1,0,1,d,28
2656,5,0,0,1,0,0,0,0,1,1,0,d,28
2657,6,1,1,0,0,0,0,0,1,0,0,d,28
2658,7,0,0,0,0,0,0,1,1,0,1,d,28
2659,8,0,1,0,1,0,1,0,1,0,0,d,28
2660,9,0,0,0,0,0,0,1,1,1,0,d,28
2661,0,0,0,1,0,0,0,0,0,0,0,f,4
2662,1,1,0,0,0,0,1,1,0,0,0,f,4
2663,2,0,0,0,0,1,0,0,0,0,0,f,4
2664,3,0,0,0,0,1,0,0,0,0,0,f,4
2665,4,0,0,1,1,1,1,1,0,0,0,f,4
2666,5,0,0,0,1,1,0,0,0,0,0,f,4
2667,6,0,0,0,1,1,0,0,0,0,0,f,4
2668,7,0,0,0,0,1,0,0,0,0,0,f,4
2669,8,0,0,0,0,1,0,0,0,0,0,f,4
2670,9,0,0,0,0,0,0,0,0,0,0,f,4
2671,0,0,1,0,1,0,0,0,0,0,0,b,24
2672,1,0,1,1,0,0,1,0,0,0,1,b,24
2673,2,0,0,1,0,0,0,0,0,0,0,b,24
2674,3,0,1,1,1,1,0,0,0,0,0,b,24
2675,4,0,1,1,0,1,1,1,0,0,0,b,24
2676,5,0,0,1,0,0,0,0,1,0,0,b,24
2677,6,0,0,1,0,1,0,0,1,0,1,b,24
2678,7,0,0,1,0,0,0,0,0,0,0,b,24
2679,8,0,1,1,1,1,1,1,0,0,0,b,24
2680,9,0,0,0,0,1,0,1,0,0,0,b,24
2681,0,1,0,0,0,0,0,0,0,0,0,d,9
2682,1,0,1,0,0,0,0,0,1,0,0,d,9
2683,2,0,0,0,0,0,0,0,1,0,0,d,9
2684,3,0,0,0,0,0,0,0,1,0,0,d,9
2685,4,0,0,0,1,1,1,1,1,0,0,d,9
2686,5,0,0,1,0,0,0,0,1,0,0,d,9
2687,6,0,0,1,0,1,0,0,1,0,1,d,9
2688,7,0,0,1,0,0,0,0,1,0,0,d,9
2689,8,1,0,0,1,1,1,1,0,0,0,d,9
2690,9,0,1,0,1,1,0,0,0,0,0,d,9
2691,0,0,0,0,0,1,0,0,0,0,1,f,24
2692,1,0,0,0,1,0,1,1,0,0,1,f,24
2693,2,0,0,0,1,1,0,1,0,1,0,f,24
2694,3,0,0,0,0,1,0,0,0,0,1,f,24
2695,4,0,0,1,1,1,1,1,0,0,0,f,24
2696,5,1,0,0,1,1,1,1,0,0,0,f,24
2697,6,0,1,0,0,1,1,0,0,0,0,f,24
2698,7,0,0,0,0,1,0,0,0,0,1,f,24
2699,8,0,0,0,1,0,1,0,0,0,0,f,24
2700,9,0,0,0,1,1,0,0,0,0,0,f,24
2701,0,0,1,1,0,0,0,0,1,0,0,b,30
2702,1,0,0,0,1,0,0,0,0,0,0,b,30
2703,2,0,0,1,0,0,1,0,1,0,0,b,30
2704,3,0,1,0,0,1,1,1,0,0,0,b,30
2705,4,0,0,1,1,1,1,1,0,0,0,b,30
2706,5,0,0,1,0,0,0,0,1,0,1,b,30
2707,6,0,0,1,0,0,0,0,1,0,0,b,30
2708,7,0,0,0,1,1,0,1,1,1,0,b,30
2709,8,0,0,1,1,1,0,1,0,0,0,b,30
2710,9,0,0,1,0,0,0,1,0,1,0,b,30
2711,0,0,0,0,0,0,0,0,0,0,0,d,27
2712,1,1,0,0,0,0,0,0,1,0,1,d,27
2713,2,0,0,0,0,0,0,0,0,0,0,d,27
2714,3,1,0,0,1,1,0,1,1,0,1,d,27
2715,4,0,1,1,1,0,1,1,1,1,1,d,27
2716,5,0,0,0,0,1,0,0,1,1,0,d,27
2717,6,0,0,1,0,0,0,0,0,1,0,d,27
2718,7,0,1,1,0,1,0,1,1,0,0,d,27
2719,8,0,0,0,1,1,1,1,1,1,0,d,27
2720,9,0,0,0,1,0,1,1,0,0,0,d,27
2721,0,0,0,0,0,0,1,0,0,0,0,f,9
2722,1,0,0,0,1,0,1,1,0,1,0,f,9
2723,2,0,0,0,0,1,0,0,0,0,0,f,9
2724,3,0,0,0,0,0,0,0,0,0,0,f,9
2725,4,0,0,1,1,1,1,1,0,0,0,f,9
2726,5,0,0,0,0,1,1,0,0,0,0,f,9
2727,6,0,0,0,1,1,1,0,0,0,0,f,9
2728,7,0,0,0,0,1,0,0,0,0,0,f,9
2729,8,0,0,0,0,1,0,0,0,0,0,f,9
2730,9,0,0,0,0,0,0,0,0,0,0,f,9
2731,0,0,0,0,0,0,1,0,0,0,0,b,25
2732,1,0,0,1,1,0,0,0,0,0,0,b,25
2733,2,0,1,1,1,0,1,0,0,0,0,b,25
2734,3,1,0,1,1,0,0,0,1,0,1,b,25
2735,4,0,0,1,1,1,1,1,0,0,0,b,25
2736,5,1,0,1,0,0,0,0,1,1,1,b,25
2737,6,0,0,1,1,1,1,0,1,0,0,b,25
2738,7,0,0,1,0,0,0,0,1,0,0,b,25
2739,8,1,0,1,1,1,1,1,0,0,0,b,25
2740,9,0,0,0,0,0,0,1,0,0,0,b,25
2741,0,0,0,0,0,1,1,0,0,0,1,d,19
2742,1,1,0,0,0,0,0,0,0,1,0,d,19
2743,2,0,0,0,0,0,0,0,0,1,0,d,19
2744,3,0,0,0,1,0,0,0,1,0,0,d,19
2745,4,0,1,0,1,1,0,1,1,0,0,d,19
2746,5,1,0,1,0,0,0,0,1,0,0,d,19
2747,6,0,0,1,0,0,0,0,1,0,0,d,19
2748,7,0,0,1,0,0,0,0,1,0,0,d,19
2749,8,1,0,0,1,1,0,1,1,1,0,d,19
2750,9,1,1,0,0,0,0,1,1,0,0,d,19
2751,0,1,0,0,0,0,0,0,0,0,0,f,14
2752,1,0,0,0,1,0,1,1,0,1,1,f,14
2753,2,0,0,1,0,1,0,0,1,0,0,f,14
2754,3,0,0,0,0,0,0,0,0,0,0,f,14
2755,4,0,0,1,1,1,1,0,0,0,0,f,14
2756,5,0,0,0,1,1,0,0,1,0,0,f,14
2757,6,0,0,0,0,1,0,0,0,0,0,f,14
2758,7,0,0,0,0,1,0,0,0,1,0,f,14
2759,8,0,0,0,0,1,1,0,0,0,0,f,14
2760,9,0,0,0,0,1,0,1,0,0,0,f,14
2761,0,0,0,0,1,0,0,0,0,0,0,b,21
2762,1,0,0,1,0,1,0,0,0,1,0,b,21
2763,2,1,0,0,0,1,1,0,0,0,0,b,21
2764,3,1,1,1,0,0,0,0,0,1,1,b,21
2765,4,0,0,1,0,1,1,1,1,0,0,b,21
2766,5,0,0,1,0,0,0,0,1,1,0,b,21
2767,6,0,0,1,0,0,1,0,0,1,0,b,21
2768,7,0,0,1,0,0,0,0,1,0,0,b,21
2769,8,0,0,0,1,1,1,1,0,0,0,b,21
2770,9,0,0,0,0,1,0,0,0,0,0,b,21
2771,0,0,0,0,0,0,0,1,0,1,0,d,9
2772,1,1,0,0,0,0,0,0,1,0,0,d,9
2773,2,0,0,0,0,0,0,0,1,0,0,d,9
2774,3,0,0,0,0,1,0,1,1,0,1,d,9
2775,4,0,0,0,1,1,1,1,1,0,0,d,9
2776,5,0,0,1,0,0,0,0,1,0,0,d,9
2777,6,0,0,1,0,0,0,0,1,0,0,d,9
2778,7,1,0,1,0,0,0,0,1,0,0,d,9
2779,8,0,1,0,1,1,1,0,1,0,0,d,9
2780,9,0,0,0,0,0,0,0,0,0,0,d,9
2781,0,0,1,0,1,0,0,1,0,0,1,f,11
2782,1,0,0,0,0,0,1,1,0,0,0,f,11
2783,2,0,0,0,0,0,0,0,0,0,0,f,11
2784,3,1,0,0,0,1,0,0,0,0,0,f,11
2785,4,0,0,1,0,1,1,1,0,0,0,f,11
2786,5,0,1,0,0,1,0,0,0,0,0,f,11
2787,6,0,0,0,0,1,0,0,0,0,0,f,11
2788,7,0,0,1,0,1,0,0,0,0,0,f,11
2789,8,0,0,0,0,1,0,0,0,0,1,f,11
2790,9,0,0,0,0,1,0,0,0,0,0,f,11
2791,0,0,0,0,0,1,0,0,0,0,0,b,10
2792,1,0,0,1,0,0,0,0,0,0,0,b,10
2793,2,0,0,1,0,0,0,0,0,0,0,b,10
2794,3,1,0,1,0,0,1,0,0,0,0,b,10
2795,4,0,0,1,1,1,1,1,0,0,0,b,10
2796,5,0,0,1,0,0,0,0,1,0,1,b,10
2797,6,0,0,0,1,0,1,0,1,0,0,b,10
2798,7,0,0,1,0,0,0,0,1,0,0,b,10
2799,8,0,0,1,1,1,1,1,0,0,0,b,10
2800,9,0,0,0,0,0,0,1,0,0,0,b,10
2801,0,0,0,0,0,0,0,0,0,0,0,d,29
2802,1,0,0,0,1,1,0,1,1,0,0,d,29
2803,2,0,0,0,0,0,0,0,1,1,0,d,29
2804,3,0,1,0,0,0,1,0,1,0,1,d,29
2805,4,1,0,1,1,1,1,1,1,0,0,d,29
2806,5,0,1,0,0,1,0,0,1,1,0,d,29
2807,6,0,1,1,0,0,0,0,1,0,0,d,29
2808,7,0,0,1,0,0,0,0,1,0,0,d,29
2809,8,0,0,0,1,1,1,0,1,0,0,d,29
2810,9,0,0,1,0,0,0,0,0,0,1,d,29
2811,0,0,0,0,1,0,0,0,0,0,0,f,11
2812,1,0,0,1,0,0,1,1,0,0,0,f,11
2813,2,0,0,0,0,1,0,0,0,0,0,f,11
2814,3,0,0,0,0,1,0,0,0,0,0,f,11
2815,4,0,0,1,1,1,1,1,0,0,1,f,11
2816,5,1,0,0,0,1,0,0,0,0,0,f,11
2817,6,1,0,1,0,1,0,0,0,0,1,f,11
2818,7,0,0,0,0,1,0,0,1,0,0,f,11
2819,8,0,1,1,0,1,0,0,0,0,0,f,11
2820,9,0,0,0,0,0,0,1,0,0,0,f,11
2821,0,0,0,0,0,0,0,0,0,0,0,b,8
2822,1,0,0,1,0,0,0,0,0,0,0,b,8
2823,2,0,0,1,0,0,0,0,0,0,0,b,8
2824,3,0,0,1,0,0,0,0,0,0,0,b,8
2825,4,0,0,1,1,0,1,1,0,0,0,b,8
2826,5,0,1,1,0,0,0,0,1,0,0,b,8
2827,6,0,0,1,0,0,0,0,1,0,0,b,8
2828,7,0,0,1,1,0,0,0,1,0,0,b,8
2829,8,0,0,1,1,0,0,1,0,0,0,b,8
2830,9,0,0,0,0,0,0,0,1,0,0,b,8
2831,0,0,0,0,0,0,0,0,0,0,0,d,14
2832,1,0,0,0,0,0,1,0,0,0,0,d,14
2833,2,0,0,0,0,0,1,0,0,0,0,d,14
2834,3,0,0,0,0,0,0,0,1,0,1,d,14
2835,4,0,0,0,1,0,1,1,1,0,0,d,14
2836,5,0,0,0,1,0,0,0,1,0,0,d,14
2837,6,0,0,1,0,0,1,0,1,0,0,d,14
2838,7,1,0,0,0,0,0,0,1,0,0,d,14
2839,8,0,0,0,0,1,1,1,1,0,0,d,14
2840,9,0,0,1,0,0,0,0,0,0,1,d,14
2841,0,0,1,0,1,0,0,0,0,0,0,f,27
2842,1,0,0,0,1,0,1,1,0,1,0,f,27
2843,2,1,1,0,1,1,1,0,1,0,0,f,27
2844,3,1,0,0,0,1,0,0,1,0,0,f,27
2845,4,0,1,1,1,0,0,1,0,0,0,f,27
2846,5,0,0,0,0,1,1,0,0,0,0,f,27
2847,6,0,0,0,0,1,0,1,0,0,0,f,27
2848,7,0,1,1,0,1,1,0,0,0,1,f,27
2849,8,0,1,1,0,1,1,0,0,0,0,f,27
2850,9,1,0,0,0,1,0,0,0,1,1,f,27
2851,0,1,0,0,0,0,0,0,0,0,0,b,16
2852,1,0,0,1,0,0,0,0,0,1,0,b,16
2853,2,0,0,1,0,0,1,0,0,0,0,b,16
2854,3,1,0,1,0,0,1,1,0,0,0,b,16
2855,4,0,0,0,1,0,1,1,0,0,0,b,16
2856,5,0,0,1,0,1,0,0,1,0,0,b,16
2857,6,0,0,1,0,0,0,0,1,0,0,b,16
2858,7,1,0,1,0,1,0,0,1,0,0,b,16
2859,8,0,0,1,1,1,0,1,1,0,0,b,16
2860,9,1,0,0,0,0,0,0,0,0,0,b,16
2861,0,0,0,0,1,0,1,0,0,0,0,d,11
2862,1,0,0,0,0,0,0,0,1,0,0,d,11
2863,2,0,0,0,0,1,0,0,1,0,0,d,11
2864,3,0,0,0,0,0,0,0,1,0,0,d,11
2865,4,0,0,0,1,1,1,1,1,0,0,d,11
2866,5,0,0,1,0,0,0,0,1,0,0,d,11
2867,6,0,0,1,0,0,0,1,1,0,0,d,11
2868,7,1,0,1,0,0,0,0,1,0,0,d,11
2869,8,0,0,1,1,1,0,1,1,0,0,d,11
2870,9,0,1,0,0,1,0,0,0,0,0,d,11
2871,0,0,0,0,0,0,0,0,0,0,0,f,7
2872,1,0,0,1,0,0,1,1,0,0,0,f,7
2873,2,0,1,0,0,1,0,0,0,0,0,f,7
2874,3,0,0,0,1,1,0,0,0,0,0,f,7
2875,4,1,0,1,1,1,1,1,0,0,0,f,7
2876,5,0,0,0,0,1,0,1,0,0,0,f,7
2877,6,0,0,0,0,1,0,0,0,0,0,f,7
2878,7,0,0,0,0,1,0,0,0,0,0,f,7
2879,8,0,0,0,0,1,0,0,0,0,0,f,7
2880,9,0,0,0,0,0,0,0,0,0,0,f,7
2881,0,0,0,0,0,0,0,0,0,0,1,b,5
2882,1,0,0,1,0,0,0,0,0,0,0,b,5
2883,2,0,0,1,0,0,0,0,0,0,0,b,5
2884,3,0,0,0,0,0,0,0,0,0,0,b,5
2885,4,0,0,1,1,1,1,1,0,0,0,b,5
2886,5,0,0,1,0,0,0,0,1,0,0,b,5
2887,6,0,0,1,0,0,0,0,1,0,0,b,5
2888,7,0,0,1,0,0,0,0,1,0,0,b,5
2889,8,0,0,1,0,1,1,1,0,0,0,b,5
2890,9,0,0,0,0,0,0,0,0,0,0,b,5
2891,0,0,0,0,0,0,0,0,0,0,0,d,5
2892,1,1,0,0,1,0,0,0,1,0,0,d,5
2893,2,0,0,0,0,0,0,0,1,0,0,d,5
2894,3,0,0,0,0,0,0,0,1,0,0,d,5
2895,4,0,0,0,1,1,1,1,1,0,0,d,5
2896,5,0,0,1,1,0,1,0,1,0,0,d,5
2897,6,0,0,0,0,0,0,0,1,0,0,d,5
2898,7,0,0,1,0,0,0,0,1,0,0,d,5
2899,8,0,0,0,1,1,1,1,1,0,0,d,5
2900,9,0,0,0,0,0,0,0,0,0,0,d,5
2901,0,0,0,0,0,0,0,0,1,0,0,f,14
2902,1,0,0,1,0,0,1,1,0,0,0,f,14
2903,2,0,0,0,0,1,0,0,0,0,1,f,14
2904,3,0,0,1,0,1,1,0,1,0,1,f,14
2905,4,0,0,1,1,1,1,1,0,1,1,f,14
2906,5,0,0,0,0,0,0,1,0,1,0,f,14
2907,6,0,0,0,0,1,0,0,0,0,0,f,14
2908,7,0,0,0,1,1,0,0,0,0,0,f,14
2909,8,0,0,0,0,1,0,0,0,0,0,f,14
2910,9,0,0,0,1,0,0,0,0,0,0,f,14
2911,0,0,1,0,0,0,0,0,0,0,0,b,2
2912,1,0,0,1,0,0,0,0,0,0,0,b,2
2913,2,0,0,1,0,0,0,0,0,0,0,b,2
2914,3,0,0,1,0,0,0,0,0,0,0,b,2
2915,4,0,1,1,1,1,1,1,0,0,0,b,2
2916,5,0,0,1,0,0,0,0,1,0,0,b,2
2917,6,0,0,1,0,0,0,0,1,0,0,b,2
2918,7,0,0,1,0,0,0,0,1,0,0,b,2
2919,8,0,0,1,1,1,1,1,0,0,0,b,2
2920,9,0,0,0,0,0,0,0,0,0,0,b,2
2921,0,0,0,0,0,0,0,0,0,0,0,d,3
2922,1,0,0,0,0,0,0,0,1,0,0,d,3
2923,2,0,0,0,0,1,0,0,0,0,0,d,3
2924,3,0,0,0,0,0,0,0,1,0,0,d,3
2925,4,0,0,0,1,1,1,1,1,0,0,d,3
2926,5,0,0,1,0,0,0,0,1,0,0,d,3
2927,6,0,0,1,0,0,0,0,1,0,0,d,3
2928,7,0,0,1,0,0,0,0,1,0,1,d,3
2929,8,0,0,0,1,1,1,1,1,0,0,d,3
2930,9,0,0,0,0,0,0,0,0,0,0,d,3
2931,0,0,1,0,0,0,0,0,0,0,0,f,10
2932,1,0,0,1,0,0,1,1,1,0,0,f,10
2933,2,0,0,0,0,1,0,0,0,0,1,f,10
2934,3,0,0,0,0,1,0,0,0,0,0,f,10
2935,4,0,0,1,1,1,1,1,0,0,0,f,10
2936,5,1,0,0,0,1,0,1,0,0,0,f,10
2937,6,1,0,0,0,1,0,0,0,0,0,f,10
2938,7,0,0,0,0,1,0,0,0,0,0,f,10
2939,8,0,0,0,0,0,0,0,0,0,0,f,10
2940,9,0,0,0,0,0,1,0,1,0,0,f,10
2941,0,0,0,1,0,0,1,0,0,0,0,b,22
2942,1,1,0,0,1,0,0,0,1,0,0,b,22
2943,2,1,0,1,1,0,0,0,0,0,1,b,22
2944,3,0,0,1,0,0,1,0,0,0,0,b,22
2945,4,1,1,1,1,1,1,1,0,1,0,b,22
2946,5,0,0,1,1,0,0,1,1,0,0,b,22
2947,6,0,0,1,0,0,0,0,1,0,0,b,22
2948,7,0,0,1,1,0,0,0,1,1,0,b,22
2949,8,0,0,1,0,1,1,1,0,0,0,b,22
2950,9,0,0,0,0,0,1,0,0,1,0,b,22
2951,0,0,0,0,0,0,0,0,0,0,0,d,30
2952,1,0,0,0,0,1,1,0,0,0,0,d,30
2953,2,0,0,0,1,0,0,0,0,0,0,d,30
2954,3,1,0,0,1,0,0,0,0,1,0,d,30
2955,4,0,0,0,1,0,0,1,1,0,0,d,30
2956,5,1,0,1,1,0,0,0,0,0,1,d,30
2957,6,0,1,1,0,0,0,1,1,0,1,d,30
2958,7,0,0,0,0,0,0,1,0,0,1,d,30
2959,8,0,0,1,1,0,1,1,1,0,1,d,30
2960,9,0,1,0,1,0,1,0,0,0,0,d,30
2961,0,0,0,0,1,0,0,0,0,0,0,f,6
2962,1,0,0,0,0,0,1,1,0,0,0,f,6
2963,2,0,0,0,0,1,0,0,0,0,0,f,6
2964,3,0,0,0,0,1,0,0,1,0,0,f,6
2965,4,0,0,1,1,1,1,1,0,0,0,f,6
2966,5,0,0,1,0,1,0,0,0,0,0,f,6
2967,6,0,0,0,1,1,0,0,0,0,0,f,6
2968,7,0,0,0,0,1,0,0,0,0,0,f,6
2969,8,0,0,0,0,1,0,0,0,1,0,f,6
2970,9,0,0,0,1,0,0,0,0,0,0,f,6
2971,0,0,0,0,0,0,1,0,1,1,0,b,30
2972,1,0,0,1,1,0,0,0,0,0,0,b,30
2973,2,0,0,1,0,0,0,0,0,1,0,b,30
2974,3,0,0,1,0,0,0,0,0,0,0,b,30
2975,4,1,0,1,0,1,1,1,0,0,0,b,30
2976,5,1,1,1,1,1,0,0,1,0,1,b,30
2977,6,0,0,1,0,1,0,0,1,0,0,b,30
2978,7,0,0,1,0,0,0,0,0,0,0,b,30
2979,8,0,1,1,0,1,1,1,0,1,1,b,30
2980,9,1,1,0,0,0,0,0,0,0,0,b,30
2981,0,0,0,0,0,1,0,0,0,1,1,d,27
2982,1,0,0,0,0,0,0,0,1,0,0,d,27
2983,2,1,0,0,0,0,0,0,1,0,0,d,27
2984,3,0,1,0,0,0,0,0,1,0,0,d,27
2985,4,0,0,0,0,1,0,1,1,1,0,d,27
2986,5,1,0,1,0,1,0,0,1,0,0,d,27
2987,6,1,0,1,0,0,0,0,1,0,0,d,27
2988,7,0,1,1,1,0,0,1,1,0,0,d,27
2989,8,1,0,0,1,1,1,1,1,1,0,d,27
2990,9,0,0,0,1,0,1,0,0,0,1,d,27
2991,0,0,0,0,0,0,0,0,0,1,0,f,3
2992,1,0,0,0,0,0,1,1,0,0,0,f,3
2993,2,0,0,0,0,1,0,0,0,0,0,f,3
2994,3,0,0,0,0,1,0,0,0,0,0,f,3
2995,4,0,0,1,1,1,1,1,0,1,0,f,3
2996,5,0,0,0,0,1,0,0,0,0,0,f,3
2997,6,0,0,0,0,1,0,0,0,0,0,f,3
2998,7,0,0,0,0,1,0,0,0,0,0,f,3
2999,8,0,0,0,0,1,0,0,0,0,0,f,3
3000,9,0,0,0,0,0,0,0,0,0,1,f,3
3001,0,1,0,0,0,0,0,0,1,0,0,b,28
3002,1,0,0,1,1,0,0,0,0,0,0,b,28
3003,2,0,0,1,0,0,0,0,0,0,0,b,28
3004,3,0,0,1,1,0,0,1,0,1,0,b,28
3005,4,0,0,1,0,0,1,1,0,0,0,b,28
3006,5,0,0,1,0,0,1,0,1,0,0,b,28
3007,6,0,0,1,0,0,0,0,1,0,0,b,28
3008,7,0,0,1,1,0,0,0,0,0,1,b,28
3009,8,0,0,0,0,1,1,1,0,0,0,b,28
3010,9,1,0,0,0,0,0,0,1,0,0,b,28
3011,0,0,0,0,0,1,0,0,0,0,0,d,6
3012,1,0,0,0,0,0,0,0,1,0,0,d,6
3013,2,0,0,0,0,0,0,0,1,0,0,d,6
3014,3,0,0,0,0,0,0,0,1,0,0,d,6
3015,4,0,0,0,1,1,1,1,1,1,1,d,6
3016,5,0,0,1,0,1,0,0,0,0,0,d,6
3017,6,0,0,1,0,0,0,0,1,0,0,d,6
3018,7,0,0,1,0,0,0,0,1,0,0,d,6
3019,8,0,0,0,1,1,1,1,0,0,0,d,6
3020,9,0,0,0,0,0,0,0,0,0,0,d,6
3021,0,0,0,0,0,0,0,0,0,0,0,f,30
3022,1,0,0,0,0,1,1,1,0,0,0,f,30
3023,2,1,1,0,0,1,0,0,0,1,0,f,30
3024,3,0,0,0,1,1,0,0,0,0,0,f,30
3025,4,0,1,1,1,1,1,1,0,0,0,f,30
3026,5,1,0,1,1,1,0,1,0,0,0,f,30
3027,6,1,0,0,0,1,0,0,0,0,0,f,30
3028,7,0,0,0,0,1,0,0,1,0,1,f,30
3029,8,0,0,0,0,1,0,0,1,0,0,f,30
3030,9,0,1,1,0,0,0,0,0,0,0,f,30
3031,0,0,1,0,0,0,0,0,0,1,0,b,26
3032,1,0,1,1,0,0,1,0,0,0,0,b,26
3033,2,0,1,1,0,0,0,1,0,0,0,b,26
3034,3,0,0,1,0,0,0,1,0,0,0,b,26
3035,4,1,0,1,1,1,1,1,0,0,0,b,26
3036,5,1,0,1,1,0,0,1,1,0,0,b,26
3037,6,0,0,0,1,0,1,0,1,0,1,b,26
3038,7,0,0,1,0,1,0,0,1,1,1,b,26
3039,8,0,0,1,1,1,1,1,0,0,1,b,26
3040,9,0,0,0,0,0,0,0,0,1,0,b,26
3041,0,0,0,0,0,0,0,0,0,0,0,d,24
3042,1,1,0,0,0,0,0,0,1,0,0,d,24
3043,2,0,0,1,0,0,0,0,1,0,0,d,24
3044,3,0,0,0,0,0,0,0,1,0,0,d,24
3045,4,1,0,0,1,1,1,1,1,0,0,d,24
3046,5,0,0,1,0,0,1,0,1,1,1,d,24
3047,6,0,1,1,0,1,0,0,1,0,0,d,24
3048,7,0,1,0,0,0,1,0,1,0,0,d,24
3049,8,1,0,0,1,0,1,1,1,1,0,d,24
3050,9,0,0,1,1,1,1,0,0,0,0,d,24
3051,0,0,0,0,0,0,0,0,0,0,1,f,5
3052,1,0,0,0,0,0,1,1,0,0,0,f,5
